"genes"	"custom_sample1"	"custom_sample2"	"custom_sample3"	"custom_sample4"	"custom_sample5"	"custom_sample6"	"custom_sample7"	"custom_sample8"
"SPHKAP"	0	0	0	0	0	0	0	0
"KCNJ16"	0	0	0	0	0	0	0	0
"PID1"	0	12.706013921989	48.5119724031178	1.60821093989946	0	3.06681080995489	40.098183263956	0
"TRIP12"	9.93256956754888	55.6334533570622	32.3874583776606	14.0320368471981	14.5006031956807	28.7206051943375	35.0027163806628	39.6825867601986
"FBXO36"	0	0	0	2.13575615043701	0	4.40891115897725	0	0
"CEBPG"	17.4870037763709	43.4147736596801	31.0164410823198	18.7084986299433	3.94129910837647	14.1762475827716	38.713893066785	20.4921220384599
"KCTD15"	0	2.33687981644929	0	0	7.18395437630793	0	3.18929844348213	0
"ZNF599"	1.78349792590134	8.72038239944497	0	0	12.7440169315748	0	0	6.41439575096231
"MCOLN2"	20.2508918684677	2.71193458876173	4.04157585643939	8.56285361631263	0	21.4767276624079	18.5374495729642	0
"LGI4"	0	0	0	0	0	0	0	0
"DDAH1"	0	0	0	0	0	0	0.585264713576578	0
"SREK1"	31.1114809196128	52.0251693412299	27.9961002429099	85.5307677588529	45.4269624717787	39.8486207973764	34.3122934311013	43.869600958788
"CHD1"	67.3302852470836	20.353401235043	166.397749286193	75.3773411672128	78.2236992219022	23.4561474218751	99.6336099825329	51.494020743356
"ANKFN1"	0	0	0	0	0	0	0	0
"DGKE"	4.14763500397997	0.799086238480492	2.59808079938523	6.40149238733576	13.9776759209559	6.9447484748602	15.5566348705341	8.00071266150263
"HS2ST1"	16.1784897728055	3.21791623175254	1.8726543109205	0.406904703817399	0	9.70555562107427	0.916739964649741	9.45398126875148
"MSI2"	46.5092561661686	4.58031726155882	40.8283660459551	7.74241701042127	21.0502276956022	51.1434041426368	13.3486267748373	123.491977220968
"CACNA2D1"	0	0.219368357555622	0	0	0	0	3.28154619384302	0
"ZUP1"	13.7881839110297	2.46157361881923	18.6184949720176	9.32864047640322	2.08893075892273	0	7.26343028151102	19.4562301302263
"HS3ST3A1"	0	0	0	0	0	0	0	0
"GDPD1"	4.29793765228353	0.978209376580793	0	0	0	0	0	0
"NUS1"	45.1677927052407	36.358610438122	26.1111000752389	19.4370117500826	11.7520401414881	3.13320561804174	18.602018070527	9.31089581056864
"SEMA3D"	3.21582287412788	2.33687981644929	0	0	0	0	0	0
"PPP2R5E"	21.9331209101006	48.5565776127505	13.0842754894687	33.3109326621987	13.0650256389795	44.3169946205368	12.953636466081	28.2119614879256
"GRAP"	33.6704281051011	5.30595901476138	0.936327155460251	4.14417120945149	18.7447871691216	8.24515771122113	1.16417650018125	0
"SLC5A10"	0	0	0	0	0	0	0	0
"AK5"	0	0	0	73.5239260792086	11.8925782665323	0	2.15286148695251	0
"CABYR"	4.47758174866732	0	0	0	0	0	0	0
"IMPACT"	3.61488366757232	19.0245114184925	3.14056341137665	5.28948971387064	7.00851860755427	6.86902368135229	6.57591137103729	9.38594474753277
"ANKRD29"	0	8.86887676921339	0	0	0	0	0	0
"SDHAF4"	3.6306922475415	5.24950667589133	5.07987936370632	0	0	3.95558716041336	0.936286002482308	1.38313651372332
"CHST9"	0	0.57971788092487	0	0	0	0	0	0
"THY1"	3.33867938422292	13.9922374770779	5.24620038370353	0	5.11589288114004	2.98938638560539	5.04678948430293	0
"DNAAF1"	0	16.2848426954561	89.3269173625948	3.98373823192167	0	3.79901181203124	7.9521597693296	9.07571288052052
"C16orf74"	47.4677680103166	1.11528584869178	1.00134650629064	0	2.17796137022009	10.4706082126093	0.811493290264995	0
"TBCEL"	1.90526286227851	0.792619976172729	1.94977837115884	3.82970295477539	3.5308475340796	0	1.72905772842406	3.80222777255852
"JPH3"	0	0	0	0	0	0	0	0
"ANKH"	24.1311584797767	9.02564603330563	12.1856109292761	19.5275095180593	42.3415890763971	21.6422114058941	134.620488813921	30.9905660748413
"OTULIN"	29.6155899148509	12.5443788471488	6.0696326156293	18.5333423894217	10.0133995409928	24.9361904441025	27.4211558393771	12.4171587150472
"UBASH3B"	0	15.8297944982688	12.9482587428266	9.03833747756942	9.13096470019325	0	2.11643125389262	8.91118110157573
"ROBO4"	0	0	0	0	0	0	3.20963424408931	12.7117723081962
"ROBO3"	0	0.407257781317234	0	1.98637637896204	0	0	13.2628020862037	0
"TBRG1"	58.1668593446257	53.9978034568602	36.7167009161874	48.6857313674152	23.0596212383208	45.7103870180098	37.7467446724097	25.0226997104947
"NRGN"	0	6.11156879619387	36.1772789844739	2.59706826890098	4.73019520192865	0	21.3392771203941	0
"RETREG1"	0	7.00544227911799	3.77848792620241	1.22071411145219	17.1316705906925	0	4.04354001897074	4.85883871959867
"CDH12"	0	0	0	0	0	0	0	0
"GPR15"	0	0	0	0	0	0	0	0
"TOMM70"	3.68876078817986	10.0965640434948	4.64982362938768	6.69612026310183	7.95911244246451	5.40530231583406	7.21405722971755	10.7278969733876
"ABI3BP"	3.01167456433379	0	4.61398525251326	0	0	0	10.4555255546943	0
"ANGPT1"	0	0	0	0	0	3.95387172725192	0	8.14526134743162
"PITPNC1"	5.51062834275753	2.10464820858224	23.4015957406649	68.6370680974931	51.842789504536	67.2498715501098	13.6572648416345	13.9242931609782
"CC2D1B"	4.85440984965891	6.75633301510839	3.67281688280455	0.406904703817399	0	3.28800160805388	8.4996895541268	0
"CERS3"	0	0	0	0	0	0	0	0
"PRKCA"	0	2.62445896410437	16.3883506715108	26.2717814951478	4.37093048446464	20.1360906960939	9.4576860473999	28.818765668914
"LRRK1"	3.29888067911186	5.33851649016639	2.36713424636788	0	0	0	37.0085348166127	0
"CEP112"	0	3.53730599327251	0	0	0	0	1.25410107586707	0
"GAL3ST2"	0	0	0	0	0	0	0	0
"ABCA9"	0	0	2.92687708515217	0	0	0	0	0
"ABCA6"	0	7.61885288041519	1.92938729544789	0	0	0	4.02070406686273	3.80222777255852
"ABCA10"	0	0	0	0	0	0	0	0
"ABCA5"	5.82634195314044	1.06954281201177	5.20210349811756	18.6969692204543	7.35754109585531	23.967759772766	4.10257489969037	0
"ENPP3"	0	0	0	0	0	0	1.07528921789207	0
"C4orf19"	0	0	0	0	0	0	0	0
"UCHL1"	10.4268798437555	1.40444984676235	4.99103229486839	0	0	0	4.33832994340958	0
"MIA3"	38.4378113699322	18.9554910345157	7.14602296512766	25.3685518844415	52.2883782525195	34.7849408340143	27.4503600536104	15.124633909073
"DISP1"	0	2.46853060246984	0	0	0	4.58402633207837	0	0
"TNIK"	0	11.5166642910498	4.55968187717665	15.7076222628438	16.5774429630398	16.6613580920714	0.585264713576578	29.9114178070305
"FAM167A"	0	0	0	0	0	0	0	0
"NEIL2"	0	2.74061498383874	3.53593827412712	8.5896342071061	8.82323518294716	8.59439477974732	6.01066613506999	0
"PGM5"	0	3.13709511147969	0	0	0	10.7014416419789	0	0
"WNT3A"	0	0	0	0	0	0	0	0
"OBSCN"	16.332163641763	0	0	0	9.84982769697353	2.64509090194531	0	0
"LONRF1"	14.9186933382063	12.8781108574813	5.59447203870164	9.30186906147972	3.25702670993547	0	3.34256710636314	0
"TRIM11"	24.1759794028397	12.4785774113897	9.12081651574555	18.3517181520776	12.2084911633132	17.4872412319088	13.1997508695246	17.321118994429
"ENAH"	9.67151881596229	3.35573933168174	2.64030646579915	0	4.8863071570531	0	0	0
"PPP1R3A"	0	0	0	0	0	0	0	0
"CCSAP"	0	7.09981259791297	1.94977837115884	0	7.08581281306722	0	8.07846859706302	0
"ASZ1"	0	0	0	0	0	0	0	0
"SH3RF1"	0	10.0539493022051	0	0	0	0	0.803890079225161	0
"GBP5"	2.89863820123035	3.86563900813996	14.5625745978854	58.0937704378516	89.2534956638482	58.473836366111	3.42135423019686	106.631904326298
"BUB3"	76.2840459930156	63.0334948158959	29.7247512171332	104.364217993873	119.136787383242	139.928068379405	27.3168324928828	181.249307816915
"CCDC173"	0	0	0	0	10.5961486564395	0	0	0
"MMP21"	0	0	0	0	0	0	0	0
"C10orf90"	0	0	0	0	0	0	0	0
"DIPK1A"	13.9266813452185	0	0	0	2.10247868538109	0	2.6373063954232	2.89972603199651
"ATP5MC3"	160.150712794886	496.293287160413	255.824080803705	186.587442041444	182.849279873576	133.762085301733	325.329887245848	216.53892654741
"CNTNAP3B"	0	0.57971788092487	0	0	0	0	0	0
"MAGED4"	0	0	0	0	0	0	0	0
"SRSF12"	0	0	0	4.13120715079363	0	0	0	0
"PDLIM3"	3.71462320634641	5.38217644620783	9.17334597086977	2.50589980781312	0	0	3.17415344322833	2.57859417885212
"SORBS2"	2.25602793753971	0	0	4.14417120945149	0	0	1.16417650018125	0
"ELOC"	128.561841324321	279.577641011444	245.392561889502	106.409170628633	123.451534434846	159.702655102885	186.875181348039	61.3848216734584
"LY96"	12.3481462637701	245.854901280428	188.496777263506	7.2740707025628	29.8669813614147	5.95188782610503	127.668687191998	24.2881160465427
"PSMA8"	3.42475748199022	0	0	0	4.8863071570531	0	0	0
"TMSB4Y"	0	2.25370990270124	1.30415496997439	0	0	0	0	0
"CXADR"	0	2.31860274439157	0	0	0	0	1.33038823178139	0.963111653405378
"BTG3"	71.0948469439624	36.2606368027112	54.4053013031223	77.3405110935796	85.8729720058138	70.9453245082997	33.0527669888524	190.819966606718
"C21orf91"	22.8326006854062	1.66840546398302	11.7439947100168	19.3250129516515	20.8600527241099	14.5091189440379	14.8861307244877	15.3240152559279
"CHODL"	0	0	0	0	0	0	0	0
"NCAM2"	0	0	0	0	0	0	0	0
"L3MBTL4"	3.42475748199022	0	1.00134650629064	11.9991383123369	0	2.36085661760308	2.90355914823605	3.94908131388086
"PDE1C"	0	0	0	0	0	0	0	0
"RABGEF1"	14.8810602305676	4.54725726021969	24.2795564312293	0	6.10213533910842	3.76605873563438	5.46028333804129	7.04309881529479
"MRPL39"	29.7025060502033	15.0963538408545	1.94977837115884	26.154168073152	7.7255509187176	37.214930243274	14.7905900044761	12.1984756706629
"JAM2"	0	0.510567823922712	0	0	0	0	2.89262838345925	0
"ATP5PF"	200.204694368317	428.747018482524	250.239013561927	210.068660812239	205.047706161557	129.238369637614	283.981656968775	211.558953003035
"GABPA"	30.9256336517054	10.228552375475	1.98406092073181	6.04801045249938	11.5582085746231	10.4898176116246	2.89808211878575	0
"ADAMTS1"	1.90526286227851	0.740459406643201	2.93073380173854	24.8639617465407	5.97762068489593	2.43721689901482	0.999281038898321	0
"ADAMTS5"	0	0	0	0	0	0	1.89780588824404	0
"TSEN2"	5.27401773656193	3.78335027563439	3.27859770255956	0	0	0	4.17354553079565	0
"SLFN13"	0	0.494566594794211	0	8.427616240518	3.69826382739264	22.9752310569651	2.24452998697059	13.6562594503989
"WNT7A"	0	0	0	0	0	3.75674836063635	0	0
"XPC"	19.4198956784132	10.3919927655735	9.84251297328238	35.1161299981684	33.2376780943536	24.697068055801	7.74848571370758	25.7922142108993
"CCDC174"	41.0597968408125	24.6486384867042	7.8424890808386	32.9911111715088	58.853968265812	33.9093954622533	38.6808863589071	52.0970463506345
"FGD5"	0	7.97524003310731	2.64030646579915	0	0	0	2.67097110820432	0
"FLCN"	22.1818515797	7.0537015974467	23.2236657706768	18.6724891961898	32.3306616480609	11.4646881893638	32.3000339408136	10.7200897802656
"DPH3"	31.139855522648	137.279972826816	67.2006095854663	31.6401723093798	50.9135398461451	30.2127748038323	31.7293030959599	29.2791947683719
"OXNAD1"	7.2816190581491	13.9214159609178	0.581596720945766	17.5797548642199	81.1753436438691	50.5655429827712	1.96433553135299	16.2164563449626
"PLCL2"	3.29888067911186	0.560975287436607	0	14.9808275180345	7.27773269728382	0	4.96152020406207	0
"CXXC1"	16.7660152039118	24.1646577827375	42.7085912376205	33.3360130088665	22.268011328282	23.0958817786688	14.6327882988506	6.5415240165398
"SKA1"	0	0	1.37123987244053	0.406904703817399	0	0	0	0
"PPP4R1"	2.42222693873454	16.0339173280563	8.09588937846603	1.69381263020177	0	9.65547643762115	19.4033515045367	11.2734049459193
"APCDD1"	0	0	4.61398525251326	0	0	0	1.17262144057307	0
"PIEZO2"	0	0	0	0	0	0	0.831579449607999	0
"MPPE1"	31.3800988095684	14.427187056845	6.25764679978638	19.3336015571516	9.39912440955582	32.3206531482672	13.8239324887765	17.02986570432
"USP43"	0	0	0	0	0	0	0	0
"RAB6B"	0	0.219368357555622	0	0	0	0	0	0
"EME1"	0	0	0	5.19583958372573	0	0	0	0
"EPHB1"	0	0	0	0	0	0	0	0
"ACSS1"	16.1346536081536	5.99320120438832	4.37397814030615	19.6073843469536	7.70854349619473	11.0550438878644	6.32809051782692	11.8713587888903
"ANKRD40"	7.54552152952001	8.73258489082546	13.2180038838134	8.28364051199704	7.61781254685262	17.5116468660352	19.6789549698726	20.7628298506465
"ZNF18"	3.29888062494132	0.560975287436607	1.54823882962043	0	0	12.6051752324412	4.26647563303659	0
"CA10"	0	0	0	0	0	0	0	0
"VOPP1"	54.2742354263689	49.5416800438526	55.7949344649804	48.1475495436427	20.9331910799516	44.9672614420772	57.8785891307087	105.245324882295
"SEPTIN14"	0	0	0	0	0	0	0	0
"APOOL"	3.63334048771396	14.7581244072513	0	25.3777419335301	4.26634998812779	3.43154998321059	5.21202510442377	0.963111653405378
"DKK2"	0	0	0	0	0	0	0	0
"CYP2U1"	6.5545721502121	0	0	5.05128272481991	2.13317499406389	6.07032516430085	2.43430271561032	0
"RSPH10B"	0	0	0	0	0	0	0	0
"FBXL18"	2.50695004444736	4.12730871651754	2.1040240665722	0	2.51909425632554	0	0.809961155579221	6.81483112828595
"PROM2"	0	0	0	0	0	0	0	0
"AK9"	30.6006357031454	2.96578135536359	1.37123987244053	8.2538077021199	4.04193647443911	26.7241528489363	0	3.78997239558873
"ODF1"	0	0	0	0	0	0	0	0
"KLF10"	47.8744668575638	56.122998789012	125.998185237374	22.4030708093064	27.6488260038853	14.3831318448711	114.099032773219	17.0000595811181
"PTPRN2"	17.9619662627984	0	0	14.2657319651835	2.38364665655794	15.3599933523021	3.58709109941629	33.0862381842197
"AZIN1"	30.5223952932208	45.2567477695981	116.13127884203	25.8995006310106	55.2551706407009	19.7095249312507	83.9430244837039	59.4551104098136
"ATP6V1C1"	37.4806376130823	35.6160583581809	30.9854257829292	21.3547796644315	32.373876157192	7.11902441253971	19.7662008107733	0
"PIP4P2"	11.1324270905283	11.5970786028627	8.3498128162481	13.5294819368119	3.96091267580248	13.3460428572926	16.9164869215909	21.6344994898642
"OTUD6B"	2.50695004444736	10.06164588933	4.77658414779952	16.1729066088348	0	13.8877920999659	0.398669496642664	4.11042665229092
"CDK19"	11.6068915857388	4.95869458525524	7.68017501563413	7.64635743001441	0	13.081372553445	11.5758242922278	0
"GTF3C6"	96.2620709539614	179.850219538602	132.849007229882	45.7811776322675	60.4539559132983	66.7129945466879	111.308896104489	146.739214982313
"TTC39B"	0	16.8778998432181	0	12.2065009662865	24.4070276019801	3.17355667399855	0	26.398511803853
"AGPAT5"	29.0997445444716	6.69770407451661	13.192714797168	7.05052306410728	2.90265487746357	7.63902660101106	0	21.0822418466191
"MMS19"	7.18822317832821	16.7783237075353	0.581596720945766	7.5333644431158	0	7.30079645991195	9.75926648023976	0
"PI4K2A"	0	15.2535875776316	6.5417747827205	16.3065723231845	3.38344097172013	1.91546813073389	16.288189449865	18.6310026159463
"MARVELD1"	0	20.2052146660087	22.4734251777082	0	0	0	3.99620169342212	0
"ZFYVE27"	16.0414726295642	5.25271060041793	5.31312503537651	22.2471174529748	12.0137141977343	24.2252489817924	6.63428105258272	0
"GOLGA7B"	0	0	0.581596720945766	2.55684269119026	9.20544683596799	3.64559303316761	0	0
"GPR78"	0	0	0	0	0	0	0	0
"TRMT44"	0	2.24281982526537	4.96057580277519	0	0	0	1.82636869355295	21.8270472797596
"SLC25A28"	2.69259984414333	10.5877371918966	4.20699327351318	3.3631813738387	0	7.45873192535811	7.28833371173523	0
"HSPA13"	12.2963433884402	18.3966852186533	17.781087701167	17.3834796172079	20.3252139765566	19.8788419521602	12.3633965682578	12.7209111414282
"SAMSN1"	83.9674162077554	96.2750572356464	461.406925790594	69.3157943221775	368.954739388965	170.942817009335	214.594260712449	279.540678915286
"USP25"	18.5096013421006	13.1180388183266	10.3745583889868	6.95437219258679	11.5001190639982	13.053584209558	10.4523980713784	0
"GRAMD2B"	2.69405609135182	0.443556054155009	3.87759119240154	6.8095378474264	4.65702442276704	0	3.06499543288926	1.38313651372332
"ZCCHC10"	123.804690626503	44.5151130375342	75.609934310948	30.1705348163869	32.2488830270536	8.90486008255275	38.2077445598348	30.3449680364948
"C16orf87"	34.7974672620694	15.2363837018622	28.8172266150638	18.9143218955859	12.5849938818135	12.7933909562186	21.3096414548697	46.7684504856349
"MOV10"	0	0.560975287436607	0.862084922213087	9.77230040534866	3.88946093891833	10.8558667823423	1.33290028449809	0
"RHOC"	28.2701130673822	100.535188336465	155.69721913705	297.65670876465	58.3962758558656	73.6019661010941	207.609298696177	94.4292402149467
"PPM1J"	0	0	0	0	0	0	4.45191506025888	0
"DBI"	285.75977679891	730.642721228563	535.774821379759	325.468906773135	179.57445912271	203.571856576973	665.46338066814	133.528274470847
"SLC16A1"	21.8561884994616	14.2222907804256	16.6973997533695	8.06429259115091	24.6018003193584	5.16367085066951	8.03130364883461	36.3191898918739
"HEATR3"	0	5.78235146135745	12.9960915937757	4.84923828999043	6.29086108649364	5.63551598562112	2.20439644245787	0
"TRIM74"	0	0	0	0	0	0	0	0
"NIFK"	84.1002050292719	48.6866159034003	37.8789874364297	63.7832877567094	41.2025467592688	69.6729686494452	41.9043068485478	52.581832307915
"OXA1L"	68.520141970077	70.0082192006003	58.4259725024183	58.8666624647342	76.3464548008571	52.3420618224749	92.9292782229429	73.8752246967778
"SLC7A7"	0	178.004532092393	113.955773015139	0	2.40967017539716	0	56.1557205463215	0
"LARP1"	6.63655149555997	30.8140551188869	25.1900628362242	8.30287875718276	13.9741148831956	6.19396525965117	30.3295292021659	5.33221782760418
"CNOT8"	46.1671524045334	23.5850451730536	24.2999885900911	45.207690944573	33.7400708311455	58.5946442526275	12.5526642556247	13.0081129891979
"GRIA1"	0	0	0	0	0	0	0	0
"LRGUK"	0	0	0	0	0	0	0	0
"SETD9"	21.9644177116809	17.4541031341592	5.32592159583922	0	9.23798693330909	5.39509304331727	12.8585757479758	3.78235281385017
"MIER3"	2.80637166714801	1.36394975251038	0.936327155460251	3.6230705513285	0	0	0	4.11042665229092
"NUP205"	0	5.28909731617886	2.56565764167758	3.64473566549415	2.78411971966805	15.9002966608867	7.87951190987146	10.3409693142625
"ZKSCAN2"	0	0	0	0	0	0	0	0
"C9orf85"	15.5364466513504	8.83181886800765	12.4592026802803	15.0435304341432	14.6325350427304	9.54393406038163	9.337996468317	21.4897712117104
"XAGE2"	0	0	0	0	0	0	0	0
"PIK3AP1"	36.4283679905046	42.4816804818526	46.8484778062087	46.3205334161055	0	7.78642159357626	37.1411291668449	0
"RBM45"	4.68608629376358	7.38826615470713	4.25795829230639	3.6230705513285	0	2.5376087822748	4.01162763518627	3.47239254617791
"TTN"	14.9774121135849	1.22650307618214	0	3.98373823192167	11.449922501834	0	0	44.2495523022452
"VSIG4"	3.21582287412788	794.821441102787	111.619116106887	14.3144494295684	0	3.38819337913311	305.885740877518	4.53554050303728
"PDIA4"	19.6141855362085	141.524216846442	64.7061738562417	119.808671509777	28.307689808663	44.040047576373	73.6003868768115	97.4697282296563
"KDM8"	0	0	0	0	5.11016256726044	5.08229004393409	0	0
"OTOA"	0	44.7964258562548	4.19892641988457	0	0	0	13.2708102033129	0
"KCTD18"	2.12513212241143	5.62673838233663	0	11.9899876045287	2.51909425632554	0	3.49674135043315	0
"FAM126B"	29.0511394785448	17.5295967542738	23.3350920687852	28.9329089793902	21.9065986408673	42.0263160211321	15.4824590078906	34.842963155399
"FLACC1"	0	0	0	0	2.52953672840794	0	0	0
"C2CD6"	0	0	0	0	0	0	0	0
"TMEM237"	3.98027146594776	11.9306874685642	1.30415496997439	4.45992536982634	3.29008247433601	0	0	2.96274371958703
"FZD7"	0	0	0	0	0	2.05815537236104	0.889046313460919	0
"SPAG17"	0	1.15943576184973	0	0	0	0	2.09858422909747	0
"DEPTOR"	0	2.09052610254917	0	0	6.10213533910842	0	23.8467066904959	0
"FMN2"	0	0	0	0	0	0	0	0
"RNF20"	16.1942758446096	12.5648289894473	1.95283659338629	24.8094154935697	20.0434889921399	2.36085661760308	10.3489137148504	0
"PPARGC1B"	13.1179022943627	3.99696168436906	5.08081131088636	0	0	0	1.56919892379583	0
"ELMO1"	15.0474597450191	26.024621756178	38.9253113900474	22.3531985321815	53.850818039893	19.5780337199884	40.1214550518278	24.2914073458279
"SLC26A2"	5.37358116367875	7.66803872795137	1.77933697102631	7.39951273587902	4.7869560340188	1.87566924261562	20.9485493984673	3.24929576288491
"LSM11"	3.63731997099665	0	0	0	0	0	0.916739964649741	0
"MED7"	16.9938537920496	27.3340430484829	2.90088926306897	17.6889928634218	48.9034167025458	18.4645271836455	8.58082101212379	9.27313438012507
"SAXO1"	0	0	0	0	0	0	0	0
"RRAGA"	27.6144700735064	61.219131598893	28.0255083624587	33.1200903013982	19.2337346016924	45.8551918127944	26.2774329325213	12.3386061333372
"SLC24A2"	0	0	0	0	0	0	0	0
"PXYLP1"	0	0	0	12.6575967712063	0	20.4404704752311	2.14420551019083	0
"ADCY8"	0	0	0	0	0	0	0	0
"RASA2"	39.7746279789789	18.392215511579	5.64743647769087	62.6357253342347	36.6943949066031	34.5416737860309	11.2192820705736	43.6504000435188
"RMND1"	20.3619470750049	7.09887781313065	0.581596720945766	11.122228387784	8.48578199566636	5.70800356107611	8.08237259225457	19.8942829821578
"RAET1L"	0	0	0	0	0	0	0	0
"SLA"	20.0732526334036	74.5434834326085	81.2845440726197	219.990135635602	182.427811104789	174.505078234256	38.4223951416623	204.199579344297
"TMBIM4"	91.7550025830347	122.515768742355	110.462423982817	88.9298326191451	71.9618275201961	55.0221228190237	107.006576282221	121.837798102971
"VBP1"	52.2543447805496	44.4934687204739	20.6360203227629	37.81520945634	37.4543610090982	30.3977236052169	26.2667944598343	57.9870466134853
"RAB39B"	0	0	1.70145350670915	6.23909864244209	18.1564330329942	1.91546813073389	4.65359948115918	2.56243838730646
"CLIC2"	2.34745980521155	31.1018234788512	4.93308564372896	5.45262890687994	0	0	81.3235523805104	0
"AFF2"	0	0	0	0	0	0	0	0
"MICU3"	6.07152396213544	0	1.00134650629064	0	2.12748769435911	0	0	0
"GRIP1"	0	0	0	0	0	0	1.28932785911837	0
"VPS37A"	13.9365788238889	22.339270146623	19.5531208386014	2.91954868253036	10.8972595507076	7.16794683879943	17.643094782599	31.5085848935464
"KIF5A"	0	0	0	0	0	0	0	0
"NAT2"	0	0	0	0	0	0	0	0
"PSD3"	0	10.3249401872985	14.0741745072943	0	0	0	11.9147589278969	2.56207014743806
"CARNMT1"	14.6033349268435	6.05164156255893	3.22492482389491	7.02303054289762	9.94547092040169	12.0493060268355	2.92601658366663	26.6637373355888
"MCU"	4.29793765228353	2.96587120445519	5.68230317813947	4.50207691907763	2.630897810326	0	5.81410068175841	2.56243838730646
"MIDEAS"	53.5804140280573	23.4808402424989	35.9015181253695	34.3332059837899	2.78411971966805	30.4865479621724	42.3416800855801	18.6254196370659
"CFAP70"	2.2223108707847	0	0	0	0	11.1735634308842	0	0
"GNA14"	0	0	0	0	0	0	0	0
"FAM161B"	2.2223108707847	0	0	2.70801620955135	3.05736228820529	3.73520209986293	0	0
"GNAQ"	0	69.822472724268	79.5124746403671	11.5029397756071	5.81807633766203	3.75674836063635	82.8044972630107	5.61467558740096
"WIF1"	0	0.433062645348192	0	3.91678468474971	3.21264479238911	0	0	0
"UGT2B4"	0	0	0	0	0	0	0	0
"GPR61"	0	0	0	0	0	0	0	0
"MMP16"	0	0	0	0	0	0	0	0
"ADK"	87.4791268422353	29.0611837134193	19.7966195807026	16.7861466209818	7.72845036692289	10.6708140362898	17.8657876844822	34.4400516759648
"KCNMA1"	3.13093005497032	70.3352360262904	7.64670391694433	0	0	0	1.45704058847336	0
"BATF"	15.2159677074088	31.2419441862798	28.445886819858	56.5830314615385	267.875458870646	137.63609695766	8.35586722948342	437.184133903555
"DCK"	106.186995843947	17.5194802773055	31.7210672089587	71.5371885833322	63.3835785455172	71.9253375241915	39.817296636079	56.9842776412859
"ADAMTS3"	0	0	0	0	0	0	0	0
"ALX3"	0	0	0	0	0	0	0	0
"DPY19L4"	5.51029838512353	4.91952053698181	3.58087770377589	2.91954868253036	2.78411971966805	0	9.57620993225729	0
"NDUFAF6"	25.3472226726969	8.73918993932735	6.292215582257	0	0	24.4684256229211	8.87848090853603	7.82932424589784
"DRAM2"	187.396721621813	85.5907976346689	67.1726919621006	19.1541471650369	45.0980750729749	53.2074320966071	67.4069801151968	29.4430832201293
"C8orf37"	0	0.674569155641236	1.82774478300729	0	0	0	1.28932785911837	0
"PPEF2"	0	0	0	0	0	0	0	0
"CFAP161"	0	0	0	0	0	0	0	0
"ADAMTSL3"	0	0	0	0	0	0	0	0
"ART3"	0	0	1.96760268114398	0	0	0	0	0
"SLC28A1"	0	0	0	0	0	0	0	0
"WHAMM"	79.5830764801068	8.69978886299644	15.5907799150295	38.2563413925207	21.3530515662345	13.8210955882293	24.888129913447	19.791826021322
"CXCL13"	0	0	0	0	0	0	0	0
"N6AMT1"	0	1.61041709168641	0	0	0	0	1.32424901109087	6.70965360757195
"RWDD2B"	8.31667005227154	4.62507251444865	0	0	7.18395437630793	5.55523997146711	4.98855770543873	3.89028600921171
"USP16"	134.236391297389	56.8528264493917	50.2571306354751	94.4041803061483	118.119220202251	59.9041894742607	63.7113969975638	51.6987000208343
"CCT8"	82.987882312973	116.191835390875	109.746824553793	74.7113438838308	106.752976131608	85.2026646711756	135.359060046413	84.1811950009031
"MAP3K7CL"	7.76560533918198	1.53845929136073	7.03599864336594	7.86035188204389	0	2.24682807648051	0	0
"BACH1"	30.0754560216065	60.8607695022075	136.853952312556	22.4733753542069	5.27537169721556	5.26261507420691	49.5013842961209	19.5365887708593
"CLDN8"	0	0	0	0	0	0	0	0
"TSPAN7"	2.34745980521155	2.13874013720318	0	0	0	0	0.999281038898321	0
"TIAM1"	0	20.9284346499144	10.6664394992552	3.32089486459039	11.8464184394633	3.38819337913311	13.4686895005031	27.572472435742
"SCAF4"	41.2600153261383	19.4816667360228	12.5442407105595	17.4069959545257	38.7802674151251	34.3850926222751	20.2366336087423	55.0932361413841
"RPGR"	30.6133547225633	5.56341508217467	20.2966932390352	26.5155949264719	12.8826723645328	5.72355847027717	5.11349078267507	7.36807744923549
"CDK20"	0	1.03434922160035	0	0	2.10247868538109	2.98938638560539	0.709405017551846	4.29334166674619
"PCGF6"	4.91636696213652	3.52140209266501	1.70145350670915	7.91116532082672	0	0	3.14826201952735	14.4053778455247
"ANKRD9"	0	2.04645706722907	13.8983634335786	0	5.24600292303408	0	9.93397797840066	3.78997239558873
"SFR1"	13.3155540386894	29.0984246043909	3.09647765924085	22.1360368745208	4.42938939042484	12.1695530256123	8.24071053259775	33.962477981115
"SORCS3"	0	0	0	0	0	0	0	0
"SFXN2"	0	1.6607430768025	6.56645705636259	0	0	2.5376087822748	0	2.64828585153679
"ATP5MJ"	175.291227720222	554.505409437017	670.833332929182	225.153225981726	232.59307183344	254.954537095703	402.352460888722	270.628544442898
"FUT6"	0	0	0	0	0	0	0	0
"TDRD9"	0	0	7.17767848162335	0	0	0	0	0
"FGF18"	0	0	0	3.37033405494346	0	0	0.989704963237544	0
"PCDH1"	0	0	0	7.02906095346048	0	0	0	0
"SH3RF2"	0	0	0	0	0	0	1.38541484556802	0
"GDF6"	0	0	0	0	0	0	0	0
